transaction_id,account_id,customer_id,timestamp,amount,merchant_category,channel,state,device_id,is_new_device,is_fraud,fraud_type
TXN00017269,ACC0001703,CUST000497,2026-04-30 18:26:52,77.0,online_retail,mobile,VA,DEV002308,0,0,none
TXN00017270,ACC0002929,CUST003376,2026-05-29 06:25:49,6.75,healthcare,card,NC,DEV002734,0,0,none
TXN00017271,ACC0003448,CUST002041,2026-06-03 03:01:12,16.27,restaurant,online,IL,DEV003641,0,0,none
TXN00017272,ACC0001374,CUST003669,2026-04-20 07:28:51,22.77,grocery,card,FL,DEV001379,0,0,none
TXN00017273,ACC0001048,CUST000937,2026-03-18 06:01:11,29.51,online_retail,online,GA,DEV007255,0,0,none
TXN00017274,ACC0006751,CUST002241,2026-05-27 08:41:37,23.66,healthcare,wire,TX,DEV001215,0,0,none
TXN00017275,ACC0001090,CUST004212,2026-01-09 15:26:50,18.83,online_retail,card,AZ,DEV005039,0,0,none
TXN00017276,ACC0005265,CUST003064,2026-05-10 18:37:51,31.92,electronics,mobile,SC,DEV006811,0,0,none
TXN00017277,ACC0006088,CUST000498,2026-05-03 16:38:49,401.94,utilities,online,GA,DEV007132,0,0,none
TXN00017278,ACC0002958,CUST002113,2026-03-31 19:55:25,8.18,utilities,mobile,TX,DEV006528,0,0,none
TXN00017279,ACC0002965,CUST003109,2026-03-22 11:12:53,164.92,travel,mobile,NC,DEV005776,0,0,none
TXN00017280,ACC0003445,CUST004236,2026-04-11 23:32:44,54.94,electronics,online,IL,DEV000821,0,0,none
TXN00017281,ACC0004289,CUST004659,2026-05-05 03:19:59,53.86,electronics,card,NY,DEV005774,0,0,none
TXN00017282,ACC0002835,CUST000975,2026-03-03 09:47:00,23.88,healthcare,online,NY,DEV005523,0,0,none
TXN00017283,ACC0004675,CUST000916,2026-01-16 10:33:40,919.96,utilities,online,IL,DEV001834,0,1,velocity_fraud
TXN00017284,ACC0000715,CUST001881,2026-04-30 22:06:28,40.12,healthcare,ach,FL,DEV005620,0,0,none
TXN00017285,ACC0007010,CUST004596,2026-04-27 04:39:53,26.07,travel,mobile,GA,DEV004370,0,0,none
TXN00017286,ACC0003128,CUST001837,2026-01-05 10:17:51,54.23,grocery,card,VA,DEV004726,0,0,none
TXN00017287,ACC0002013,CUST002122,2026-03-14 17:42:18,40.09,electronics,online,FL,DEV000831,0,0,none
TXN00017288,ACC0003344,CUST004929,2026-05-19 01:58:11,11.09,entertainment,card,SC,DEV000120,0,0,none
TXN00017289,ACC0003864,CUST004606,2026-04-08 08:19:07,40.3,grocery,online,NC,DEV006160,0,0,none
TXN00017290,ACC0006884,CUST001730,2026-01-10 16:24:10,23.69,online_retail,online,GA,DEV001841,0,0,none
TXN00017291,ACC0001837,CUST004213,2026-01-24 07:08:27,1.54,electronics,card,FL,DEV001971,0,0,none
TXN00017292,ACC0002916,CUST002916,2026-06-03 11:40:54,21.9,travel,online,GA,DEV002425,0,0,none
TXN00017293,ACC0006678,CUST000234,2026-05-18 14:18:08,127.35,healthcare,ach,VA,DEV007112,0,0,none
TXN00017294,ACC0003970,CUST002199,2026-04-08 23:56:23,39.44,travel,card,TX,DEV006534,0,0,none
TXN00017295,ACC0006071,CUST003800,2026-01-12 22:44:56,133.73,travel,wire,IL,DEV007653,0,0,none
TXN00017296,ACC0004813,CUST001906,2026-01-30 22:28:30,121.15,grocery,card,IL,DEV002082,0,0,none
TXN00017297,ACC0000362,CUST003351,2026-05-25 17:04:34,4.08,electronics,wire,FL,DEV007303,0,0,none
TXN00017298,ACC0001047,CUST003652,2026-02-06 23:15:38,8.4,gas_station,ach,IL,DEV005686,0,0,none
TXN00017299,ACC0001111,CUST003093,2026-03-04 18:59:31,28.13,gas_station,card,NY,DEV002154,0,0,none
TXN00017300,ACC0006156,CUST001799,2026-01-26 22:55:14,14.23,gas_station,card,IL,DEV007111,0,0,none
TXN00017301,ACC0000033,CUST002113,2026-04-10 12:37:10,232.41,travel,mobile,CA,DEV002295,0,0,none
TXN00017302,ACC0000368,CUST002100,2026-01-27 23:48:59,7.73,healthcare,mobile,NY,DEV005232,0,0,none
TXN00017303,ACC0004409,CUST002798,2026-06-18 12:42:01,65.97,restaurant,ach,AZ,DEV005900,0,0,none
TXN00017304,ACC0002890,CUST001755,2026-01-29 09:57:14,37.96,travel,card,IL,DEV004767,0,0,none
TXN00017305,ACC0001135,CUST001261,2026-02-05 14:25:08,16.11,travel,online,NC,DEV001054,0,0,none
TXN00017306,ACC0006211,CUST000075,2026-06-03 03:31:23,3180.11,restaurant,mobile,NY,DEV009260,1,1,account_takeover
TXN00017307,ACC0000679,CUST004932,2026-03-16 11:17:24,66.4,electronics,online,AZ,DEV003128,0,0,none
TXN00017308,ACC0002415,CUST002162,2026-03-25 12:00:45,19.68,grocery,card,GA,DEV001196,0,0,none
TXN00017309,ACC0001896,CUST000126,2026-04-12 12:22:19,10.12,travel,online,SC,DEV003097,0,0,none
TXN00017310,ACC0000904,CUST004067,2026-03-31 23:04:40,16.96,entertainment,online,AZ,DEV004114,0,0,none
TXN00017311,ACC0000117,CUST003457,2026-06-19 06:17:39,143.53,restaurant,mobile,CA,DEV005912,0,0,none
TXN00017312,ACC0000471,CUST001691,2026-01-09 05:46:42,36.45,online_retail,wire,IL,DEV007758,0,0,none
TXN00017313,ACC0006538,CUST003291,2026-06-13 02:03:35,15.18,utilities,online,NY,DEV002459,0,0,none
TXN00017314,ACC0006398,CUST004687,2026-02-25 15:27:55,8.74,gas_station,card,AZ,DEV002675,0,0,none
TXN00017315,ACC0000408,CUST000016,2026-04-24 08:21:41,110.27,gas_station,ach,CA,DEV007264,0,0,none
TXN00017316,ACC0004239,CUST004430,2026-04-17 17:12:24,105.39,healthcare,card,NC,DEV002519,0,0,none
TXN00017317,ACC0001706,CUST002356,2026-01-17 12:13:44,63.77,online_retail,online,TX,DEV007699,0,0,none
TXN00017318,ACC0004272,CUST002618,2026-03-12 09:35:47,30.89,travel,online,NY,DEV005641,0,0,none
TXN00017319,ACC0002907,CUST001533,2026-05-21 02:17:14,7.63,entertainment,card,CA,DEV002510,0,0,none
TXN00017320,ACC0005917,CUST003213,2026-06-16 00:29:00,28.06,grocery,online,AZ,DEV001322,0,0,none
TXN00017321,ACC0000829,CUST001517,2026-03-09 05:54:12,27.85,healthcare,mobile,TX,DEV004586,0,0,none
TXN00017322,ACC0001425,CUST002539,2026-06-06 23:08:30,93.68,online_retail,mobile,TX,DEV004742,0,0,none
TXN00017323,ACC0006235,CUST000304,2026-06-19 10:31:44,85.95,online_retail,card,GA,DEV000152,0,0,none
TXN00017324,ACC0003412,CUST001564,2026-01-28 03:00:52,35.96,grocery,mobile,TX,DEV005696,0,0,none
TXN00017325,ACC0002430,CUST002355,2026-01-31 14:05:33,52.36,entertainment,card,IL,DEV000834,0,0,none
TXN00017326,ACC0006722,CUST003795,2026-02-27 11:05:16,9.95,electronics,online,NC,DEV006433,0,0,none
TXN00017327,ACC0004146,CUST000722,2026-05-08 14:55:16,7.56,restaurant,mobile,NC,DEV004089,0,0,none
TXN00017328,ACC0007414,CUST001827,2026-03-12 01:30:05,7.6,restaurant,card,TX,DEV007140,0,0,none
TXN00017329,ACC0004846,CUST002818,2026-01-26 01:38:10,55.5,healthcare,card,VA,DEV007056,0,0,none
TXN00017330,ACC0004169,CUST002050,2026-04-27 22:59:17,1.27,healthcare,online,VA,DEV007846,0,0,none
TXN00017331,ACC0000822,CUST002078,2026-06-10 08:31:14,115.91,electronics,card,TX,DEV003542,0,0,none
TXN00017332,ACC0006571,CUST000258,2026-01-17 18:49:36,66.73,restaurant,card,GA,DEV006108,0,0,none
TXN00017333,ACC0002755,CUST001091,2026-01-26 22:42:22,192.68,healthcare,card,FL,DEV000794,0,0,none
TXN00017334,ACC0000075,CUST003762,2026-04-09 13:17:31,43.02,restaurant,ach,TX,DEV001125,0,0,none
TXN00017335,ACC0006073,CUST002049,2026-06-24 00:33:26,35.04,utilities,mobile,GA,DEV000106,0,0,none
TXN00017336,ACC0001713,CUST000829,2026-05-24 03:57:36,91.3,entertainment,mobile,IL,DEV003041,0,0,none
TXN00017337,ACC0006284,CUST001862,2026-03-19 12:08:32,35.05,online_retail,card,VA,DEV004258,0,0,none
TXN00017338,ACC0000264,CUST003260,2026-05-17 11:23:00,28.01,utilities,ach,VA,DEV004363,0,0,none
TXN00017339,ACC0006706,CUST000896,2026-06-04 14:55:18,201.44,electronics,ach,CA,DEV002761,0,0,none
TXN00017340,ACC0002658,CUST004464,2026-04-22 15:28:02,21.64,online_retail,ach,SC,DEV000977,0,0,none
TXN00017341,ACC0004072,CUST000880,2026-02-05 23:37:35,26.38,gas_station,card,AZ,DEV006240,0,0,none
TXN00017342,ACC0004010,CUST004677,2026-04-22 20:53:07,90.27,utilities,mobile,GA,DEV001005,0,0,none
TXN00017343,ACC0004248,CUST001481,2026-01-07 23:51:01,89.72,entertainment,online,TX,DEV003245,0,0,none
TXN00017344,ACC0001276,CUST003931,2026-05-03 19:10:11,6.62,restaurant,online,AZ,DEV001847,0,0,none
TXN00017345,ACC0001836,CUST003109,2026-04-28 20:22:50,22.77,healthcare,online,FL,DEV001259,0,0,none
TXN00017346,ACC0001735,CUST000963,2026-05-18 21:33:47,33.66,travel,card,VA,DEV003835,0,0,none
TXN00017347,ACC0006842,CUST000243,2026-04-28 09:05:39,23.84,grocery,ach,IL,DEV006989,0,0,none
TXN00017348,ACC0006113,CUST004255,2026-01-07 23:34:30,16.77,online_retail,card,GA,DEV005374,0,0,none
TXN00017349,ACC0005273,CUST002822,2026-04-24 13:53:27,2.23,online_retail,card,GA,DEV005273,0,0,none
TXN00017350,ACC0004641,CUST004498,2026-03-19 00:13:39,41.63,grocery,online,NC,DEV001891,0,0,none
TXN00017351,ACC0005057,CUST000657,2026-04-12 23:08:05,76.14,entertainment,wire,NY,DEV006921,0,0,none
TXN00017352,ACC0003968,CUST004550,2026-01-16 03:42:54,45.67,travel,ach,GA,DEV001929,0,0,none
TXN00017353,ACC0001384,CUST001560,2026-05-04 22:10:39,4.67,healthcare,card,NY,DEV003416,0,0,none
TXN00017354,ACC0004501,CUST000938,2026-02-15 07:32:26,23.35,travel,online,IL,DEV007605,0,0,none
TXN00017355,ACC0007112,CUST004270,2026-05-05 04:10:24,53.8,online_retail,ach,SC,DEV006434,0,0,none
TXN00017356,ACC0002941,CUST000476,2026-02-23 14:26:09,12.16,gas_station,card,GA,DEV005985,0,0,none
TXN00017357,ACC0004716,CUST001054,2026-03-13 17:49:03,18.14,entertainment,online,FL,DEV004112,0,0,none
TXN00017358,ACC0000816,CUST002232,2026-05-03 05:06:36,158.92,utilities,ach,TX,DEV007214,0,0,none
TXN00017359,ACC0002227,CUST003158,2026-04-11 19:15:14,53.2,travel,card,GA,DEV004841,0,0,none
TXN00017360,ACC0005429,CUST000179,2026-05-21 21:27:46,181.56,healthcare,online,NY,DEV000256,0,0,none
TXN00017361,ACC0000199,CUST002542,2026-03-15 09:01:43,15.52,healthcare,online,FL,DEV005776,0,0,none
TXN00017362,ACC0002493,CUST002858,2026-05-04 05:34:06,45.14,restaurant,card,NY,DEV006109,0,0,none
TXN00017363,ACC0000975,CUST003328,2026-01-02 19:59:27,15.52,grocery,online,AZ,DEV007375,0,0,none
TXN00017364,ACC0006040,CUST002926,2026-03-13 17:32:46,13.56,travel,online,SC,DEV003876,0,0,none
TXN00017365,ACC0002863,CUST000857,2026-03-02 16:10:11,68.85,grocery,card,CA,DEV001963,0,0,none
TXN00017366,ACC0003210,CUST000756,2026-02-01 12:13:57,45.91,online_retail,online,SC,DEV006913,0,0,none
TXN00017367,ACC0001717,CUST003936,2026-02-19 14:02:31,182.37,travel,card,FL,DEV002930,0,0,none
TXN00017368,ACC0000273,CUST001335,2026-06-14 00:39:34,37.81,online_retail,online,NY,DEV005459,0,0,none
TXN00017369,ACC0004706,CUST000784,2026-04-27 04:59:18,53.68,electronics,card,FL,DEV000855,0,0,none
TXN00017370,ACC0000323,CUST001730,2026-03-08 19:16:17,59.32,travel,online,VA,DEV007377,0,0,none
TXN00017371,ACC0004935,CUST003095,2026-03-13 11:59:34,68.18,gas_station,online,FL,DEV005911,0,0,none
TXN00017372,ACC0004282,CUST004287,2026-04-22 12:37:40,137.21,grocery,mobile,FL,DEV001028,0,0,none
TXN00017373,ACC0006868,CUST001602,2026-06-16 16:52:16,10.1,gas_station,card,NY,DEV005727,0,0,none
TXN00017374,ACC0002545,CUST003187,2026-04-23 18:09:01,15.49,entertainment,wire,CA,DEV000656,0,0,none
TXN00017375,ACC0001084,CUST004166,2026-02-18 12:35:07,67.85,healthcare,card,GA,DEV000993,0,0,none
TXN00017376,ACC0002097,CUST001684,2026-06-26 17:16:28,30.43,travel,card,TX,DEV006330,0,0,none
TXN00017377,ACC0001318,CUST000298,2026-03-21 23:35:05,11.84,online_retail,card,CA,DEV007695,0,0,none
TXN00017378,ACC0006045,CUST003877,2026-04-26 08:43:35,31.54,electronics,wire,NY,DEV000025,0,0,none
TXN00017379,ACC0004870,CUST003155,2026-05-24 02:00:43,8.46,entertainment,online,NC,DEV005182,0,0,none
TXN00017380,ACC0003155,CUST002196,2026-05-22 09:44:06,6.5,travel,mobile,TX,DEV002870,0,0,none
TXN00017381,ACC0006633,CUST000664,2026-05-09 01:26:57,58.76,travel,online,SC,DEV007237,0,0,none
TXN00017382,ACC0000373,CUST004439,2026-06-01 21:10:25,49.99,grocery,online,VA,DEV005904,0,0,none
TXN00017383,ACC0004995,CUST003073,2026-04-14 16:33:12,72.22,online_retail,wire,GA,DEV006813,0,0,none
TXN00017384,ACC0000780,CUST000362,2026-01-12 11:38:18,48.3,healthcare,card,AZ,DEV003584,0,0,none
TXN00017385,ACC0000759,CUST003258,2026-01-31 08:26:44,65.55,electronics,online,AZ,DEV003020,0,0,none
TXN00017386,ACC0006058,CUST002297,2026-06-27 03:29:07,29.67,electronics,mobile,NC,DEV003258,0,0,none
TXN00017387,ACC0004137,CUST004260,2026-05-20 07:09:25,9.02,travel,online,NY,DEV000477,0,0,none
TXN00017388,ACC0002724,CUST002017,2026-02-28 10:41:29,19.35,electronics,online,IL,DEV001277,0,0,none
TXN00017389,ACC0006952,CUST004657,2026-03-18 13:36:32,26.86,healthcare,online,FL,DEV005634,0,0,none
TXN00017390,ACC0000051,CUST000234,2026-06-23 22:13:44,20.54,electronics,wire,IL,DEV003490,0,0,none
TXN00017391,ACC0005359,CUST000264,2026-03-19 18:13:18,7.45,grocery,card,SC,DEV007279,0,0,none
TXN00017392,ACC0001899,CUST000046,2026-04-26 18:04:10,40.4,restaurant,card,NY,DEV005598,0,0,none
TXN00017393,ACC0005144,CUST002035,2026-05-07 05:06:05,314.94,gas_station,wire,AZ,DEV005454,0,0,none
TXN00017394,ACC0006805,CUST001701,2026-06-11 18:01:11,11.64,online_retail,mobile,TX,DEV005763,0,0,none
TXN00017395,ACC0005352,CUST001408,2026-04-03 00:33:59,12.27,gas_station,card,IL,DEV002687,0,0,none
TXN00017396,ACC0004355,CUST001073,2026-04-08 17:43:13,38.28,restaurant,wire,NY,DEV004155,0,0,none
TXN00017397,ACC0000711,CUST004125,2026-03-19 11:06:52,20.45,grocery,online,SC,DEV003540,0,0,none
TXN00017398,ACC0000235,CUST003732,2026-04-09 01:37:33,20.5,travel,card,IL,DEV002906,0,0,none
TXN00017399,ACC0002503,CUST001397,2026-06-29 09:19:55,52.68,utilities,mobile,NY,DEV005119,0,0,none
TXN00017400,ACC0006583,CUST001289,2026-01-07 01:29:05,30.55,online_retail,card,IL,DEV001596,0,0,none
TXN00017401,ACC0007325,CUST000203,2026-01-20 12:01:11,23.3,grocery,wire,NY,DEV003723,0,0,none
TXN00017402,ACC0003491,CUST002029,2026-02-19 18:28:48,32.04,electronics,card,NY,DEV007406,0,0,none
TXN00017403,ACC0003827,CUST003252,2026-04-22 00:22:30,97.13,utilities,online,NY,DEV001494,0,0,none
TXN00017404,ACC0001710,CUST002362,2026-06-17 19:30:55,61.92,healthcare,mobile,NC,DEV003366,0,0,none
TXN00017405,ACC0002993,CUST000392,2026-02-16 02:09:37,15.23,grocery,card,IL,DEV006740,0,0,none
TXN00017406,ACC0006748,CUST003843,2026-02-12 18:41:45,35.2,utilities,online,CA,DEV002472,0,0,none
TXN00017407,ACC0000656,CUST003679,2026-02-14 23:10:13,23.93,electronics,card,CA,DEV005665,0,0,none
TXN00017408,ACC0007187,CUST002218,2026-03-08 09:28:08,13.69,restaurant,card,AZ,DEV006664,0,0,none
TXN00017409,ACC0004629,CUST000319,2026-04-12 00:56:21,92.01,utilities,online,FL,DEV006546,0,0,none
TXN00017410,ACC0000681,CUST003011,2026-06-26 06:13:02,104.85,entertainment,card,SC,DEV002044,0,0,none
TXN00017411,ACC0007017,CUST000093,2026-06-02 05:10:05,28.98,healthcare,wire,GA,DEV006617,0,0,none
TXN00017412,ACC0003705,CUST000585,2026-01-12 05:57:00,22.7,entertainment,mobile,FL,DEV007721,0,0,none
TXN00017413,ACC0003898,CUST003289,2026-02-03 20:23:29,111.7,healthcare,wire,TX,DEV001935,0,0,none
TXN00017414,ACC0004014,CUST000805,2026-03-31 13:47:02,11.52,online_retail,ach,CA,DEV004932,0,0,none
TXN00017415,ACC0002993,CUST000392,2026-05-10 12:27:55,63.89,healthcare,card,FL,DEV002739,0,0,none
TXN00017416,ACC0005145,CUST001831,2026-04-04 17:31:38,21.85,travel,card,TX,DEV006547,0,0,none
TXN00017417,ACC0003413,CUST004990,2026-02-24 01:35:01,49.36,utilities,ach,AZ,DEV005166,0,0,none
TXN00017418,ACC0001069,CUST001714,2026-01-29 06:15:52,24.66,entertainment,card,FL,DEV003072,0,0,none
TXN00017419,ACC0004281,CUST002061,2026-01-28 13:47:13,13.64,travel,online,NC,DEV003285,0,0,none
TXN00017420,ACC0004347,CUST003985,2026-01-31 12:36:28,18.31,gas_station,wire,NC,DEV003678,0,0,none
TXN00017421,ACC0006704,CUST000783,2026-04-02 06:43:39,59.12,entertainment,card,TX,DEV007122,0,0,none
TXN00017422,ACC0004299,CUST001996,2026-03-02 10:39:44,261.4,electronics,card,SC,DEV004660,0,0,none
TXN00017423,ACC0002290,CUST004618,2026-06-20 22:56:50,45.78,restaurant,card,NC,DEV003838,0,0,none
TXN00017424,ACC0003359,CUST004973,2026-04-24 16:53:43,124.41,travel,online,NC,DEV002185,0,0,none
TXN00017425,ACC0004727,CUST000269,2026-02-02 02:36:59,17.84,travel,ach,CA,DEV003257,0,0,none
TXN00017426,ACC0005527,CUST001607,2026-06-15 08:21:09,24.26,travel,card,NY,DEV006372,0,0,none
TXN00017427,ACC0002000,CUST002615,2026-06-15 14:02:11,24.3,travel,card,NY,DEV006130,0,0,none
TXN00017428,ACC0005303,CUST001076,2026-02-04 02:42:20,20.08,travel,card,CA,DEV004500,0,0,none
TXN00017429,ACC0003001,CUST003453,2026-05-21 13:48:36,9.53,utilities,card,NC,DEV001550,0,0,none
TXN00017430,ACC0000752,CUST000086,2026-06-07 17:58:13,10.07,utilities,online,SC,DEV000721,0,0,none
TXN00017431,ACC0002002,CUST000543,2026-02-20 04:15:48,69.8,healthcare,online,IL,DEV002781,0,0,none
TXN00017432,ACC0002577,CUST003744,2026-01-03 15:44:08,83.56,online_retail,card,VA,DEV006173,0,0,none
TXN00017433,ACC0003666,CUST002929,2026-05-08 01:30:59,24.09,grocery,mobile,FL,DEV004831,0,0,none
TXN00017434,ACC0003632,CUST001288,2026-01-31 15:19:00,22.62,travel,online,TX,DEV002615,0,0,none
TXN00017435,ACC0005737,CUST001074,2026-05-18 11:04:57,18.96,travel,mobile,SC,DEV003888,0,0,none
TXN00017436,ACC0006563,CUST004737,2026-03-05 16:37:22,35.13,restaurant,wire,CA,DEV001867,0,0,none
TXN00017437,ACC0005636,CUST000877,2026-05-16 02:01:21,1.75,gas_station,card,NC,DEV004259,0,0,none
TXN00017438,ACC0002591,CUST000454,2026-01-11 19:48:50,61.24,gas_station,mobile,IL,DEV004684,0,0,none
TXN00017439,ACC0006435,CUST002154,2026-02-13 19:23:06,27.46,electronics,card,CA,DEV001324,0,0,none
TXN00017440,ACC0001800,CUST002906,2026-05-05 01:12:15,2.9,restaurant,online,NC,DEV005688,0,0,none
TXN00017441,ACC0000216,CUST003864,2026-01-29 10:20:32,56.52,entertainment,ach,NY,DEV001844,0,0,none
TXN00017442,ACC0001701,CUST001265,2026-03-30 00:02:32,29.02,electronics,online,AZ,DEV003297,0,0,none
TXN00017443,ACC0003643,CUST002949,2026-04-12 21:27:34,10.05,gas_station,mobile,SC,DEV006242,0,0,none
TXN00017444,ACC0007409,CUST002664,2026-05-11 02:35:13,48.67,utilities,mobile,AZ,DEV004217,0,0,none
TXN00017445,ACC0005007,CUST003680,2026-06-19 01:59:09,205.81,electronics,mobile,NC,DEV005809,0,0,none
TXN00017446,ACC0003136,CUST000808,2026-06-06 04:46:16,115.6,electronics,mobile,NY,DEV000585,0,0,none
TXN00017447,ACC0001899,CUST000046,2026-02-20 00:12:09,16.98,utilities,online,VA,DEV004657,0,0,none
TXN00017448,ACC0001994,CUST000694,2026-04-27 11:11:30,22.28,healthcare,card,IL,DEV000611,0,0,none
TXN00017449,ACC0003606,CUST000588,2026-06-10 14:19:34,17.01,healthcare,online,AZ,DEV002608,0,0,none
TXN00017450,ACC0001265,CUST004324,2026-01-19 11:01:24,35.72,restaurant,wire,SC,DEV001051,0,0,none
TXN00017451,ACC0006645,CUST001132,2026-06-13 23:39:21,79.94,electronics,mobile,FL,DEV001784,0,0,none
TXN00017452,ACC0002883,CUST003938,2026-02-05 14:58:44,39.79,utilities,mobile,CA,DEV005462,0,0,none
TXN00017453,ACC0005872,CUST001279,2026-06-19 17:58:12,121.7,restaurant,mobile,AZ,DEV000437,0,0,none
TXN00017454,ACC0000541,CUST001465,2026-02-21 18:19:15,160.86,utilities,online,CA,DEV001652,0,0,none
TXN00017455,ACC0001755,CUST001131,2026-02-25 19:07:42,13.91,entertainment,card,FL,DEV002439,0,0,none
TXN00017456,ACC0006774,CUST000971,2026-02-06 20:15:40,224.88,healthcare,online,CA,DEV000591,0,0,none
TXN00017457,ACC0005412,CUST004945,2026-05-02 01:17:36,27.16,online_retail,online,FL,DEV001682,0,0,none
TXN00017458,ACC0006397,CUST003753,2026-02-12 17:44:00,10.85,travel,online,SC,DEV002274,0,0,none
TXN00017459,ACC0002160,CUST002363,2026-01-12 22:28:58,60.7,electronics,online,NY,DEV000843,0,0,none
TXN00017460,ACC0007060,CUST004151,2026-06-03 04:12:08,11.7,online_retail,mobile,CA,DEV002797,0,0,none
TXN00017461,ACC0004774,CUST002731,2026-05-28 23:37:34,53.73,electronics,ach,GA,DEV002878,0,0,none
TXN00017462,ACC0006417,CUST004537,2026-03-01 10:40:25,54.14,restaurant,mobile,VA,DEV007877,0,0,none
TXN00017463,ACC0001703,CUST000497,2026-04-16 11:20:17,42.28,grocery,online,VA,DEV000581,0,0,none
TXN00017464,ACC0007466,CUST001214,2026-05-13 18:44:09,24.2,restaurant,card,GA,DEV005170,0,0,none
TXN00017465,ACC0001637,CUST003403,2026-06-24 01:14:58,19.02,utilities,card,IL,DEV004714,0,0,none
TXN00017466,ACC0000736,CUST004710,2026-02-23 23:24:40,21.88,online_retail,card,IL,DEV000745,0,0,none
TXN00017467,ACC0004583,CUST001435,2026-02-10 15:46:02,102.59,utilities,card,TX,DEV001438,0,0,none
TXN00017468,ACC0003598,CUST003103,2026-02-22 22:24:04,75.18,grocery,mobile,FL,DEV005474,0,0,none
TXN00017469,ACC0007340,CUST000053,2026-03-05 10:55:02,55.15,gas_station,mobile,CA,DEV003753,0,0,none
TXN00017470,ACC0004021,CUST001796,2026-05-20 20:32:32,54.02,entertainment,online,CA,DEV005833,0,0,none
TXN00017471,ACC0003715,CUST000327,2026-02-27 22:58:47,126.82,entertainment,online,AZ,DEV000668,0,0,none
TXN00017472,ACC0006721,CUST004439,2026-02-22 17:19:19,14.45,grocery,mobile,IL,DEV003459,0,0,none
TXN00017473,ACC0006870,CUST003274,2026-05-07 06:05:07,11.87,utilities,card,FL,DEV002299,0,0,none
TXN00017474,ACC0004815,CUST003025,2026-03-01 00:26:18,4.64,healthcare,mobile,GA,DEV007005,0,0,none
TXN00017475,ACC0004879,CUST000583,2026-04-18 06:29:36,28.56,healthcare,card,TX,DEV000249,0,0,none
TXN00017476,ACC0006962,CUST000511,2026-05-15 21:24:09,37.76,restaurant,wire,VA,DEV005908,0,0,none
TXN00017477,ACC0004478,CUST004210,2026-02-11 18:55:22,2.73,healthcare,mobile,FL,DEV001331,0,0,none
TXN00017478,ACC0001103,CUST001002,2026-05-02 06:17:46,21.93,electronics,card,IL,DEV001004,0,0,none
TXN00017479,ACC0002579,CUST000165,2026-03-27 21:12:03,118.13,online_retail,mobile,IL,DEV004484,0,0,none
TXN00017480,ACC0006501,CUST000564,2026-05-29 23:36:23,10.47,travel,wire,NY,DEV002053,0,0,none
TXN00017481,ACC0001474,CUST000991,2026-03-24 19:59:29,91.02,gas_station,ach,NC,DEV004245,0,0,none
TXN00017482,ACC0005516,CUST000842,2026-03-24 02:33:34,224.95,gas_station,online,TX,DEV000906,0,0,none
TXN00017483,ACC0007251,CUST000883,2026-03-09 06:05:05,19.26,grocery,card,SC,DEV002185,0,0,none
TXN00017484,ACC0004485,CUST003075,2026-05-06 10:21:13,15.21,travel,card,TX,DEV007035,0,0,none
TXN00017485,ACC0003547,CUST000248,2026-06-24 06:22:59,10.03,healthcare,online,FL,DEV007907,0,0,none
TXN00017486,ACC0004129,CUST003959,2026-02-26 10:55:48,29.18,electronics,card,CA,DEV003051,0,0,none
TXN00017487,ACC0005100,CUST000029,2026-01-12 22:32:40,26.05,electronics,ach,NC,DEV001453,0,0,none
TXN00017488,ACC0003839,CUST000054,2026-04-06 19:12:37,220.81,entertainment,mobile,CA,DEV000378,0,0,none
TXN00017489,ACC0007404,CUST003710,2026-05-31 08:42:34,6.15,online_retail,ach,TX,DEV003976,0,0,none
TXN00017490,ACC0004060,CUST003617,2026-04-19 10:06:40,72.82,entertainment,ach,NY,DEV001130,0,0,none
TXN00017491,ACC0000577,CUST000568,2026-04-27 01:49:46,35.86,online_retail,mobile,NY,DEV000751,0,0,none
TXN00017492,ACC0004890,CUST001466,2026-01-09 07:03:29,32.9,utilities,card,AZ,DEV002653,0,0,none
TXN00017493,ACC0005485,CUST000038,2026-04-24 06:01:39,28.3,online_retail,card,VA,DEV003344,0,0,none
TXN00017494,ACC0002305,CUST000706,2026-02-10 18:50:13,35.59,restaurant,card,AZ,DEV003220,0,0,none
TXN00017495,ACC0000404,CUST002470,2026-03-18 01:10:32,19.74,utilities,wire,AZ,DEV000114,0,0,none
TXN00017496,ACC0000014,CUST003759,2026-05-05 09:03:59,57.33,restaurant,online,VA,DEV006759,0,0,none
TXN00017497,ACC0005039,CUST003934,2026-04-16 14:43:38,22.39,healthcare,online,IL,DEV002946,0,0,none
TXN00017498,ACC0005685,CUST001513,2026-02-04 19:40:05,38.62,travel,card,VA,DEV002222,0,0,none
TXN00017499,ACC0007435,CUST000657,2026-05-14 10:17:02,18.86,travel,ach,NC,DEV004464,0,0,none
TXN00017500,ACC0006238,CUST001185,2026-01-27 19:29:39,295.79,travel,mobile,VA,DEV000768,0,0,none
TXN00017501,ACC0000550,CUST001926,2026-06-05 09:46:44,23.87,grocery,online,SC,DEV005896,0,0,none
TXN00017502,ACC0006526,CUST000049,2026-04-07 16:44:18,12.08,travel,card,SC,DEV004994,0,0,none
TXN00017503,ACC0007001,CUST000508,2026-03-23 00:48:01,26.61,utilities,card,NC,DEV000190,0,0,none
TXN00017504,ACC0002060,CUST002706,2026-02-09 11:18:03,19.4,travel,ach,GA,DEV004885,0,0,none
